# header-fields figures (bytes) — captured by scripts/run.sh (CAPTURE=1).
# The device reads measurements/Baseline.csv as its frozen baseline and reports current-minus-Baseline.
flash_text,354960
flash_data,448
static_bss,111116
heap_used,4440
mbedtls_peak,21216
mbedtls_free,11552
lwip_mem_free,7576
lwip_pbufs_free,14
stack_log,136
stack_service,52
stack_harness,2848
