# sequence-id figures (bytes) — captured by scripts/run.sh (CAPTURE=1).
# The device reads measurements/Baseline.csv as its frozen baseline and reports current-minus-Baseline.
flash_text,355884
flash_data,472
static_bss,112696
heap_used,4440
mbedtls_peak,21200
mbedtls_free,11568
lwip_mem_free,7576
lwip_pbufs_free,13
stack_log,1024
stack_service,52
stack_harness,2848
