# pipeline-sd figures (bytes) — captured by scripts/run.sh (CAPTURE=1).
# The device reads measurements/Baseline.csv as its frozen baseline and reports current-minus-Baseline.
flash_text,363216
flash_data,648
static_bss,148020
heap_used,4440
mbedtls_peak,36104
mbedtls_free,18168
lwip_mem_free,7576
lwip_pbufs_free,14
stack_log,800
stack_service,3820
stack_harness,2848
