# time-quality figures (bytes) — captured by scripts/run.sh (CAPTURE=1).
# The device reads measurements/Baseline.csv as its frozen baseline and reports current-minus-Baseline.
flash_text,357440
flash_data,496
static_bss,118388
heap_used,4440
mbedtls_peak,21288
mbedtls_free,11480
lwip_mem_free,7576
lwip_pbufs_free,14
stack_log,792
stack_service,948
stack_harness,2848
