# mtls figures (bytes) — captured by scripts/run.sh (CAPTURE=1).
# The device reads measurements/Baseline.csv as its frozen baseline and reports current-minus-Baseline.
flash_text,363288
flash_data,652
static_bss,150068
heap_used,4440
mbedtls_peak,37200
mbedtls_free,19120
lwip_mem_free,7576
lwip_pbufs_free,13
stack_log,800
stack_service,3820
stack_harness,2848
